x,y,z
11.5547,16.1344,24.9016
11.9979,16.2649,26.1308
12.4045,16.2526,27.4029
12.7639,16.0844,28.692
13.0651,15.7526,29.9681
13.2981,15.2558,31.1988
13.4539,14.6,32.3506
13.5253,13.799,33.3918
13.5075,12.8737,34.2938
13.3983,11.8511,35.0341
13.1989,10.7627,35.5972
12.9129,9.64158,35.9756
12.5473,8.52074,36.17
12.111,7.4304,36.1886
11.615,6.39648,36.0453
11.0714,5.43936,35.7588
10.4928,4.57349,35.3499
9.89166,3.8074,34.8405
9.27977,3.14435,34.2518
8.66797,2.58318,33.6035
8.06574,2.11928,32.9128
7.4811,1.74565,32.1944
6.92057,1.45378,31.4605
6.38919,1.23447,30.7206
5.89064,1.07837,29.9819
5.42737,0.976496,29.2501
5.00077,0.920488,28.529
4.61135,0.902814,27.8214
4.25889,0.916856,27.1289
3.9426,0.956931,26.4529
3.66129,1.01827,25.7937
3.41346,1.09695,25.1518
3.19741,1.18985,24.5272
3.01134,1.29453,23.9197
2.85344,1.40919,23.3294
2.7219,1.53256,22.7559
2.61501,1.66383,22.1991
2.53115,1.8026,21.6589
2.46883,1.94881,21.1352
2.42673,2.1027,20.6279
2.40366,2.26476,20.1371
2.39864,2.43567,19.6629
2.41082,2.61632,19.2053
2.43955,2.80776,18.7648
2.48433,3.01118,18.3417
2.54484,3.22789,17.9364
2.62091,3.45932,17.5496
2.71254,3.70702,17.182
2.81988,3.97262,16.8347
2.94321,4.25785,16.5086
3.08297,4.56451,16.2053
3.23973,4.89444,15.9264
3.41417,5.24956,15.6738
3.60709,5.63176,15.4498
3.81942,6.04294,15.257
4.05214,6.4849,15.0988
4.30634,6.95932,14.9786
4.58312,7.46764,14.9008
4.88362,8.01097,14.8702
5.20895,8.58996,14.8921
5.56015,9.20461,14.973
5.93811,9.85406,15.1196
6.34352,10.5364,15.3395
6.77674,11.2482,15.6411
7.2377,11.9845,16.0328
7.72577,12.738,16.5238
8.23956,13.4993,17.1226
8.77679,14.2559,17.8377
9.33405,14.9924,18.6757
9.90664,15.69,19.6416
10.4884,16.3269,20.7368
11.0714,16.8784,21.9587
11.6463,17.3179,23.2993
12.2018,17.6178,24.7438
12.725,17.7516,26.2704
13.2023,17.6959,27.8494
13.6189,17.4327,29.4443
13.9603,16.9522,31.0124
14.2129,16.2545,32.5077
14.3651,15.3516,33.8839
14.4078,14.2667,35.0976
14.3358,13.0339,36.1124
14.1478,11.6952,36.9017
13.847,10.2972,37.4507
13.4409,8.88752,37.7573
12.9406,7.5105,37.8311
12.36,6.2044,37.6913
11.715,4.99922,37.3642
11.0225,3.91576,36.8803
10.2992,2.96573,36.2709
9.56088,2.15277,35.5665
8.82203,1.47391,34.7943
8.09507,0.92122,33.978
7.39035,0.48351,33.137
6.71608,0.147738,32.2866
6.0784,-0.0998085,31.4382
5.48157,-0.272637,30.6
4.92818,-0.383459,29.7778
4.41943,-0.443822,28.975
3.95537,-0.463925,28.1937
3.53515,-0.452564,27.4348
3.15722,-0.417166,26.6984
2.81953,-0.363884,25.9843
2.5197,-0.297711,25.2918
2.25517,-0.222624,24.6202
2.02325,-0.141714,23.9684
1.82129,-0.0573191,23.3358
1.64668,0.0288543,22.7215
1.49692,0.115627,22.1247
1.36967,0.202252,21.5448
1.26274,0.288331,20.981
1.17415,0.373751,20.4329
1.10209,0.458624,19.8999
1.04495,0.543243,19.3815
1.00131,0.628043,18.8774
0.969916,0.713572,18.3872
0.949712,0.80047,17.9105
0.939795,0.889454,17.4471
0.939422,0.981302,16.9966
0.947997,1.07685,16.5589
0.965063,1.17699,16.1338
0.990295,1.28267,15.7211
1.02349,1.39487,15.3208
1.06456,1.51467,14.9326
1.11354,1.64319,14.5566
1.17056,1.78162,14.1928
1.23585,1.93124,13.8414
1.30976,2.09342,13.5024
1.39275,2.26965,13.1762
1.48534,2.4615,12.8631
1.58821,2.67068,12.5635
1.70211,2.89905,12.2781
1.82791,3.1486,12.0076
1.9666,3.42147,11.7531
2.11927,3.71999,11.5158
2.28717,4.04662,11.2972
2.47164,4.40401,11.0991
2.67416,4.79495,10.9238
2.89636,5.2224,10.7739
3.13997,5.68939,10.6529
3.40688,6.19904,10.5645
3.69909,6.75445,10.5135
4.01867,7.3586,10.5055
4.3678,8.01422,10.547
4.74869,8.7236,10.6459
5.1635,9.48831,10.811
5.61431,10.3089,11.0528
6.10299,11.1845,11.3833
6.63103,12.1121,11.8156
7.19941,13.0863,12.3645
7.80831,14.0981,13.0458
8.45687,15.1345,13.8759
9.14281,16.1773,14.8708
9.86209,17.2027,16.0454
10.6084,18.18,17.4113
11.373,19.0722,18.9751
12.1438,19.8359,20.7355
12.9058,20.4232,22.681
13.6406,20.7836,24.7868
14.3268,20.8687,27.0131
14.9408,20.6369,29.3046
15.4577,20.0593,31.5914
15.8532,19.1256,33.7931
16.1055,17.8483,35.825
16.1969,16.2646,37.6061
16.1165,14.4347,39.0682
15.8608,12.4365,40.1631
15.4346,10.3575,40.868
14.8509,8.2855,41.1861
14.1291,6.2995,41.1448
13.2938,4.46326,40.7893
12.3724,2.82145,40.1759
11.3929,1.39916,39.3648
10.3822,0.203773,38.4137
9.36477,-0.771469,37.3741
8.36131,-1.5434,36.2885
7.38881,-2.13498,35.1901
6.46024,-2.57201,34.1029
5.58486,-2.88064,33.0432
4.76862,-3.08564,32.0213
4.01463,-3.20947,31.0423
3.32374,-3.27178,30.1082
2.69495,-3.28927,29.2186
2.12593,-3.27587,28.3718
1.61335,-3.24297,27.5652
1.15326,-3.1997,26.7961
0.74126,-3.15334,26.0614
0.372798,-3.10955,25.3585
0.0432609,-3.07272,24.685
-0.251888,-3.04619,24.0387
-0.517027,-3.03248,23.4177
-0.756329,-3.03347,22.8206
-0.973721,-3.05056,22.2461
-1.17288,-3.08482,21.6933
-1.3572,-3.13705,21.1613
-1.52985,-3.20791,20.6497
-1.69374,-3.29797,20.1581
-1.85156,-3.40777,19.6863
-2.00578,-3.53787,19.2343
-2.15871,-3.68887,18.8025
-2.3125,-3.86143,18.391
-2.46915,-4.05633,18.0004
-2.63055,-4.27442,17.6315
-2.79851,-4.51668,17.2853
-2.97475,-4.78416,16.9629
-3.16094,-5.07805,16.6658
-3.3587,-5.39956,16.3957
-3.56963,-5.75,16.1548
-3.79529,-6.13065,15.9455
-4.03721,-6.5428,15.7708
-4.29691,-6.9876,15.6339
-4.57583,-7.46606,15.5389
-4.87541,-7.97886,15.49
-5.19695,-8.52632,15.4925
-5.54166,-9.10815,15.552
-5.91055,-9.72331,15.6748
-6.30442,-10.3698,15.8678
-6.72372,-11.0443,16.1386
-7.16847,-11.7421,16.4949
-7.63816,-12.4564,16.945
-8.13158,-13.1784,17.4967
-8.64668,-13.8968,18.1574
-9.18039,-14.5974,18.9333
-9.72845,-15.2634,19.8288
-10.2853,-15.875,20.8455
-10.8438,-16.4098,21.9812
-11.3953,-16.8438,23.2289
-11.9298,-17.152,24.5759
-12.4357,-17.3099,26.003
-12.9003,-17.2958,27.4845
-13.3103,-17.0922,28.9878
-13.6523,-16.6888,30.4752
-13.9136,-16.0836,31.9051
-14.0829,-15.2849,33.2351
-14.1515,-14.3114,34.4248
-14.1135,-13.1912,35.4391
-13.967,-11.9609,36.2508
-13.7136,-10.6616,36.843
-13.3591,-9.33658,37.2099
-12.9127,-8.02741,37.3564
-12.3865,-6.77103,37.2968
-11.7946,-5.59769,37.0528
-11.1523,-4.52967,36.6504
-10.4752,-3.58104,36.1179
-9.77833,-2.7583,35.4835
-9.07559,-2.06141,34.7732
-8.37931,-1.48526,34.0102
-7.69995,-1.0211,33.2141
-7.04606,-0.657948,32.4007
-6.42422,-0.383667,31.5823
-5.83927,-0.185924,30.7682
-5.29437,-0.0528169,29.9649
-4.79134,0.0266939,29.1769
-4.3308,0.0625295,28.4069
-3.91243,0.0633784,27.6568
-3.53519,0.0366804,26.9271
-3.19745,-0.0113256,26.218
-2.89725,-0.0755123,25.5294
-2.63233,-0.151754,24.8607
-2.40033,-0.236806,24.2113
-2.19882,-0.32819,23.5806
-2.02542,-0.424083,22.9679
-1.8778,-0.52321,22.3726
-1.75379,-0.62476,21.7941
-1.65134,-0.728304,21.232
-1.56859,-0.833729,20.6857
-1.50384,-0.94118,20.1548
-1.45559,-1.05102,19.6389
-1.42252,-1.16377,19.1379
-1.40349,-1.28012,18.6513
-1.39755,-1.40087,18.179
-1.40392,-1.52693,17.7208
-1.42198,-1.6593,17.2767
-1.45126,-1.79909,16.8466
-1.49146,-1.94746,16.4305
-1.54243,-2.10568,16.0284
-1.60413,-2.27511,15.6407
-1.67669,-2.4572,15.2674
-1.76034,-2.65347,14.9089
-1.85546,-2.86559,14.5658
-1.96255,-3.0953,14.2387
-2.08224,-3.34447,13.9282
-2.21527,-3.61511,13.6355
-2.36252,-3.90932,13.3616
-2.52498,-4.22936,13.1081
-2.70379,-4.57758,12.8767
-2.90018,-4.95645,12.6697
-3.11552,-5.36853,12.4894
-3.35129,-5.81642,12.3392
-3.60909,-6.30274,12.2225
-3.8906,-6.83004,12.1438
-4.19757,-7.4007,12.1082
-4.53183,-8.0168,12.1215
-4.89517,-8.67997,12.1908
-5.28936,-9.39115,12.324
-5.71604,-10.1503,12.5302
-6.17663,-10.9559,12.8197
-6.67219,-11.805,13.2039
-7.20328,-12.692,13.6951
-7.76975,-13.6087,14.3064
-8.37052,-14.5432,15.0512
-9.00328,-15.4795,15.9425
-9.66421,-16.397,16.9918
-10.3476,-17.2698,18.2079
-11.0456,-18.0669,19.5953
-11.748,-18.7525,21.1521
-12.4418,-19.2873,22.8683
-13.1115,-19.6301,24.7231
-13.7392,-19.7413,26.6845
-14.3051,-19.5866,28.7077
-14.7885,-19.1409,30.7368
-15.1689,-18.3933,32.707
-15.4276,-17.3503,34.5493
-15.549,-16.0373,36.1962
-15.5226,-14.4982,37.5883
-15.3437,-12.7924,38.6803
-15.0141,-10.9889,39.4454
-14.5425,-9.1596,39.8776
-13.9432,-7.3725,39.9902
-13.2354,-5.68584,39.8129
-12.4411,-4.14419,39.387
-11.5839,-2.77686,38.7596
-10.6873,-1.59844,37.9789
-9.77311,-0.610676,37.09
-8.86084,0.194597,36.1322
-7.96699,0.832475,35.138
-7.10483,1.32214,34.1328
-6.28444,1.68456,33.1349
-5.51294,1.94072,32.1572
-4.7948,2.11046,31.2079
-4.1323,2.21178,30.2915
-3.52587,2.26049,29.4099
-2.97449,2.27013,28.5634
-2.4761,2.25204,27.751
-2.02781,2.21556,26.9712
-1.62623,2.16825,26.222
-1.26764,2.11615,25.5015
-0.948167,2.06397,24.8077
-0.663915,2.01539,24.1387
-0.411047,1.9732,23.493
-0.185862,1.93948,22.8691
0.0151595,1.91577,22.2657
0.195327,1.90322,21.6818
0.357727,1.90262,21.1165
0.50522,1.91458,20.569
0.640442,1.93955,20.0386
0.765815,1.97788,19.525
0.883564,2.02991,19.0275
0.995735,2.09595,18.5459
1.10421,2.17639,18.08
1.21073,2.27166,17.6297
1.31692,2.38226,17.1948
1.42429,2.50883,16.7754
1.53429,2.6521,16.3716
1.6483,2.81293,15.9837
1.76766,2.99232,15.612
1.89367,3.19144,15.2571
2.02765,3.41157,14.9194
2.1709,3.65417,14.6
2.32475,3.92085,14.2998
2.49058,4.21336,14.0201
2.66978,4.5336,13.7625
2.86384,4.8836,13.5289
3.07426,5.26551,13.3215
3.30263,5.68155,13.1432
3.5506,6.13397,12.997
3.81988,6.62499,12.887
4.11221,7.15674,12.8175
4.42938,7.73111,12.7939
4.77314,8.34962,12.8222
5.14523,9.01324,12.9096
5.54726,9.72212,13.0641
5.98064,10.4753,13.2947
6.44651,11.2705,13.6115
6.94558,12.1032,14.0256
7.47797,12.9669,14.5488
8.043,13.8519,15.1931
8.63899,14.745,15.9706
9.26296,15.629,16.8924
9.91038,16.4822,17.9677
10.5749,17.2782,19.2023
11.2478,17.9863,20.5972
11.9185,18.5718,22.1467
12.5737,18.9976,23.8367
13.1978,19.2266,25.643
13.7734,19.2246,27.5305
14.2816,18.9637,29.4534
14.7034,18.4265,31.3566
15.0204,17.6096,33.1786
15.2164,16.5258,34.8563
15.2788,15.2053,36.3302
15.2,13.6938,37.5505
14.9779,12.0489,38.4813
14.6165,10.335,39.1044
14.1258,8.61715,39.4199
13.5205,6.95487,39.4446
12.8194,5.39789,39.2088
12.0435,3.98318,38.7515
11.2146,2.73407,38.1161
10.3543,1.66105,37.3459
9.48225,0.763741,36.4809
8.61598,0.0333932,35.5557
7.77014,-0.54442,34.5987
6.95648,-0.987424,33.6321
6.18385,-1.31469,32.6722
5.45842,-1.54515,31.73
4.78406,-1.69668,30.813
4.1626,-1.78545,29.9253
3.59429,-1.82566,29.0687
3.07808,-1.82949,28.2436
2.61197,-1.80716,27.4494
2.19326,-1.76711,26.6848
1.81879,-1.71616,25.9482
1.4851,-1.65976,25.2379
1.18861,-1.60218,24.5523
0.925747,-1.54671,23.8899
0.692966,-1.49586,23.2491
0.486877,-1.45148,22.6288
0.304254,-1.41491,22.0277
0.142072,-1.3871,21.445
-0.00248104,-1.36872,20.8798
-0.132003,-1.3602,20.3313
-0.248879,-1.36184,19.7989
-0.355289,-1.37384,19.282
-0.453222,-1.39636,18.7801
-0.544492,-1.42954,18.2929
-0.630757,-1.47354,17.8199
-0.713532,-1.52857,17.361
-0.79421,-1.59489,16.9158
-0.874083,-1.67286,16.4841
-0.954355,-1.76292,16.0658
-1.03616,-1.86559,15.6609
-1.1206,-1.98155,15.2692
-1.2087,-2.11156,14.891
-1.30151,-2.25654,14.5262
-1.40005,-2.41753,14.1751
-1.50535,-2.59573,13.838
-1.61848,-2.79247,13.5153
-1.74052,-3.00927,13.2078
-1.87262,-3.2478,12.916
-2.01597,-3.50989,12.6409
-2.17184,-3.79757,12.3837
-2.34158,-4.11302,12.1459
-2.52662,-4.45859,11.9292
-2.7285,-4.8368,11.7358
-2.94884,-5.25029,11.5682
-3.18938,-5.70182,11.4296
-3.45196,-6.19418,11.3237
-3.73848,-6.73017,11.2549
-4.05097,-7.31247,11.2285
-4.39147,-7.94349,11.2507
-4.76206,-8.62525,11.3288
-5.16478,-9.35908,11.471
-5.60154,-10.1454,11.6872
-6.07407,-10.9831,11.9882
-6.58374,-11.8695,12.3864
-7.13141,-12.7995,12.8952
-7.71725,-13.7646,13.5291
-8.34042,-14.753,14.3031
-8.99881,-15.7479,15.232
-9.68869,-16.7277,16.3292
-10.4043,-17.6647,17.6055
-11.1376,-18.5252,19.0671
-11.8778,-19.2701,20.7135
-12.611,-19.8556,22.5351
-13.3206,-20.2359,24.5104
-13.9872,-20.3662,26.6051
-14.5889,-20.2072,28.7702
-15.1031,-19.7301,30.944
-15.5069,-18.9221,33.0542
-15.7797,-17.7901,35.0236
-15.9041,-16.3631,36.7766
-15.8686,-14.6911,38.2473
-15.6682,-12.8419,39.3862
-15.3054,-10.8934,40.1655
-14.7903,-8.92661,40.5811
-14.1392,-7.01683,40.6511
-13.3737,-5.22735,40.4118
-12.5185,-3.60523,39.9115
-11.5997,-2.17987,39.2041
-10.6428,-0.964035,38.3438
-9.6714,0.0435619,37.3798
-8.70618,0.854733,36.3545
-7.76437,1.48827,35.302
-6.85958,1.96675,34.2479
-6.0019,2.31405,33.2105
-5.19818,2.55349,32.202
-4.4525,2.70668,31.2293
-3.76658,2.79293,30.2961
-3.14028,2.82892,29.4031
-2.57201,2.82876,28.5498
-2.05909,2.80414,27.7343
-1.59812,2.76457,26.9543
-1.18519,2.71768,26.2075
-0.816128,2.6695,25.4914
-0.486637,2.62472,24.8037
-0.192448,2.58694,24.1423
0.0706037,2.55892,23.5056
0.306513,2.5427,22.8918
0.519063,2.53982,22.2999
0.711805,2.5514,21.7286
0.888043,2.57832,21.1771
1.05084,2.62122,20.6447
1.20302,2.68065,20.131
1.3472,2.75709,19.6355
1.48577,2.85104,19.158
1.62096,2.963,18.6984
1.75484,3.09354,18.2568
1.88932,3.24332,17.8334
2.02622,3.41311,17.4284
2.16726,3.60378,17.0424
2.31406,3.81635,16.6759
2.46823,4.05195,16.3299
2.63132,4.31184,16.0054
2.80485,4.59742,15.7037
2.99034,4.9102,15.4264
3.18933,5.25176,15.1753
3.40334,5.62377,14.9528
3.63393,6.02793,14.7616
3.88266,6.46591,14.6048
4.1511,6.9393,14.4861
4.44082,7.4495,14.4098
4.75334,7.99765,14.381
5.09016,8.58441,14.4052
5.45263,9.20985,14.4889
5.84197,9.87321,14.6393
6.25915,10.5726,14.8645
6.7048,11.3047,15.1731
7.1791,12.0645,15.5744
7.68163,12.8447,16.0779
8.21118,13.6355,16.6934
8.76559,14.424,17.4297
9.34153,15.1941,18.2948
9.93428,15.9262,19.2942
10.5375,16.5971,20.4302
11.1432,17.1804,21.7008
11.7413,17.6475,23.098
12.3202,17.9686,24.6067
12.8663,18.1149,26.2041
13.3648,18.0607,27.8588
13.8002,17.7862,29.5315
14.1569,17.2803,31.1767
14.4203,16.5432,32.7446
14.5777,15.5875,34.185
14.6196,14.4388,35.4514
14.5404,13.1341,36.5047
14.3388,11.7193,37.3167
14.0185,10.2452,37.8726
13.5876,8.76318,38.1711
13.0582,7.32084,38.224
12.4456,5.95871,38.0533
11.7668,4.70803,37.6884
11.0399,3.58985,37.1626
10.2826,2.61533,36.5102
9.51173,1.78695,35.7636
8.74231,1.10023,34.9517
7.98725,0.545625,34.0993
7.25714,0.110346,33.2261
6.56027,-0.220094,32.3477
5.90274,-0.460651,31.4752
5.28865,-0.625851,30.6168
4.72037,-0.729209,29.7775
4.19883,-0.782879,28.9605
3.72378,-0.797504,28.1675
3.29406,-0.782188,27.3989
2.90782,-0.74457,26.6545
2.56274,-0.690933,25.9338
2.25617,-0.626353,25.2357
1.98528,-0.554851,24.5592
1.74718,-0.479543,23.9035
1.53899,-0.402784,23.2673
1.35791,-0.326297,22.6498
1.20128,-0.251283,22.0502
1.06659,-0.178524,21.4675
0.951515,-0.108464,20.9012
0.853918,-0.0412852,20.3505
0.771862,0.0230388,19.815
0.703605,0.0846911,19.2939
0.647593,0.143974,18.787
0.602454,0.201279,18.2937
0.566986,0.257061,17.8136
0.540148,0.311822,17.3464
0.521047,0.366097,16.8917
0.508928,0.420448,16.4492
0.503162,0.475454,16.0186
0.503234,0.531712,15.5996
0.508738,0.589833,15.1919
0.519366,0.650447,14.7953
0.534896,0.714205,14.4095
0.555196,0.781783,14.0344
0.580208,0.853884,13.6696
0.609949,0.931251,13.3152
0.644509,1.01467,12.9708
0.684045,1.10497,12.6364
0.728781,1.20307,12.312
0.77901,1.30991,11.9973
0.835093,1.42656,11.6925
0.897458,1.55414,11.3976
0.966609,1.69391,11.1126
1.04312,1.84721,10.8377
1.12766,2.01553,10.5732
1.22096,2.20049,10.3194
1.32386,2.40388,10.0767
1.43729,2.62765,9.84583
1.5623,2.87393,9.62744
1.70002,3.14505,9.42253
1.85175,3.44356,9.23229
2.01888,3.7722,9.05822
2.20295,4.13396,8.90218
2.40567,4.53205,8.76641
2.62887,4.96989,8.6537
2.87457,5.45106,8.56742
3.14492,5.97934,8.51166
3.44225,6.55854,8.49136
3.76902,7.19249,8.51248
4.12782,7.88484,8.58212
4.52132,8.63888,8.70878
4.95223,9.45724,8.90245
5.42319,10.3416,9.17489
5.93669,11.292,9.53967
6.4949,12.3065,10.0124
7.09945,13.3802,10.6104
7.75117,14.5044,11.3529
8.44976,15.6653,12.2603
9.19335,16.8433,13.3532
9.97804,18.0112,14.6513
10.7973,19.1337,16.1709
11.6415,20.1668,17.923
12.4973,21.0578,19.9091
13.3471,21.7471,22.1182
14.1693,22.1717,24.5223
14.9384,22.2695,27.0742
15.6256,21.9873,29.7056
16.2005,21.2881,32.3292
16.6335,20.1595,34.8435
16.8976,18.6198,37.1419
16.9722,16.72,39.124
16.8446,14.5408,40.7076
16.5123,12.1848,41.8392
15.9835,9.76456,42.4997
15.276,7.389,42.7045
14.4159,5.15217,42.4987
13.4344,3.12513,41.9476
12.3655,1.35266,41.1271
11.2428,-0.145736,40.1135
10.0976,-1.37178,38.9766
8.95726,-2.34286,37.7752
7.84427,-3.08634,36.5554
6.77615,-3.63452,35.3506
5.7656,-4.02086,34.1833
4.82098,-4.27734,33.0671
3.94694,-4.43294,32.0086
3.14511,-4.51288,31.01
2.41476,-4.53849,30.0701
1.75338,-4.52737,29.1859
1.15719,-4.49376,28.3534
0.621542,-4.44902,27.5683
0.1413,-4.40202,26.8264
-0.288944,-4.35966,26.1239
-0.674657,-4.32719,25.4573
-1.02122,-4.30856,24.8237
-1.33382,-4.30673,24.2206
-1.6174,-4.32386,23.6462
-1.8766,-4.36153,23.0989
-2.11577,-4.4209,22.5777
-2.33891,-4.50281,22.0817
-2.54973,-4.60788,21.6105
-2.75163,-4.73663,21.1641
-2.94773,-4.88948,20.7425
-3.14089,-5.06683,20.3463
-3.33375,-5.26907,19.9759
-3.52873,-5.49659,19.6325
-3.72804,-5.74981,19.3172
-3.93374,-6.02913,19.0315
-4.14772,-6.33494,18.7772
-4.37174,-6.6676,18.5564
-4.60741,-7.02736,18.3714
-4.8562,-7.41432,18.2251
-5.11945,-7.82837,18.1206
-5.39835,-8.26909,18.0614
-5.69391,-8.73567,18.0515
-6.00694,-9.22675,18.095
-6.33802,-9.74032,18.1965
-6.68744,-10.2735,18.3608
-7.05516,-10.8226,18.593
-7.44071,-11.3826,18.8979
-7.84313,-11.9472,19.2805
-8.2609,-12.5086,19.7451
-8.69181,-13.0575,20.2951
-9.1329,-13.5829,20.9331
-9.58039,-14.0722,21.6596
-10.0295,-14.5114,22.4733
-10.4747,-14.8854,23.37
-10.9093,-15.1784,24.3423
-11.3259,-15.3748,25.3791
-11.7163,-15.4599,26.4658
-12.0717,-15.4214,27.5834
-12.3832,-15.2496,28.71
-12.6421,-14.9396,29.8203
-12.8401,-14.4915,30.8878
-12.9702,-13.9112,31.8855
-13.0268,-13.2103,32.7877
-13.0061,-12.4062,33.5717
-12.9067,-11.5208,34.2191
-12.7296,-10.5792,34.7173
-12.4781,-9.60802,35.0598
-12.1578,-8.6338,35.2462
-11.7761,-7.68117,35.282
-11.342,-6.77164,35.1777
-10.8655,-5.92263,34.9471
-10.3569,-5.14705,34.6066
-9.82693,-4.45326,34.1734
-9.28547,-3.8454,33.6649
-8.74187,-3.32396,33.0973
-8.20448,-2.8865,32.4855
-7.68048,-2.52838,31.8424
-7.17586,-2.24349,31.1789
-6.69541,-2.02487,30.5042
-6.24279,-1.86522,29.8253
-5.8206,-1.7573,29.148
-5.43055,-1.69422,28.4766
-5.07352,-1.66965,27.8142
-4.74976,-1.67791,27.1632
-4.45898,-1.71405,26.5253
-4.20048,-1.77385,25.9017
-3.97328,-1.85379,25.2931
-3.77616,-1.95103,24.7002
-3.6078,-2.06333,24.1233
-3.4668,-2.18902,23.5626
-3.35178,-2.32691,23.0184
-3.26139,-2.47624,22.491
-3.19434,-2.63666,21.9805
-3.14948,-2.80811,21.4873
-3.12574,-2.99085,21.0115
-3.12222,-3.18538,20.5538
-3.13814,-3.39239,20.1144
-3.17289,-3.61278,19.6941
-3.22599,-3.84758,19.2936
-3.29712,-4.09797,18.9137
-3.38613,-4.36524,18.5555
-3.49296,-4.65074,18.2201
-3.61774,-4.95592,17.9091
-3.7607,-5.28224,17.6242
-3.92218,-5.63117,17.3672
-4.10266,-6.00416,17.1405
-4.30268,-6.40259,16.9466
-4.52286,-6.82768,16.7887
-4.76387,-7.28048,16.6701
-5.02641,-7.76175,16.5947
-5.31116,-8.27185,16.5668
-5.61875,-8.81063,16.5915
-5.94969,-9.37727,16.6739
-6.30435,-9.9701,16.82
-6.68283,-10.5864,17.0361
-7.08493,-11.2222,17.3286
-7.50999,-11.872,17.7043
-7.95682,-12.5284,18.1697
-8.42356,-13.1823,18.7309
-8.90753,-13.8222,19.3931
-9.40511,-14.4342,20.1599
-9.9116,-15.0025,21.0331
-10.4211,-15.5089,22.0112
-10.9266,-15.9338,23.0892
-11.4196,-16.2565,24.2578
-11.8906,-16.4567,25.5026
-12.3291,-16.5154,26.8038
-12.724,-16.4167,28.1363
-13.0639,-16.1496,29.4703
-13.3376,-15.7091,30.7725
-13.535,-15.0981,32.0077
-13.6477,-14.3273,33.1412
-13.6693,-13.4159,34.1409
-13.5963,-12.39,34.9802
-13.4284,-11.2812,35.6393
-13.1684,-10.1246,36.1069
-12.8221,-8.95529,36.3807
-12.3983,-7.80689,36.4664
-11.9078,-6.70873,36.377
-11.3628,-5.68462,36.1308
-10.7766,-4.75201,35.7494
-10.1623,-3.92197,35.2561
-9.53261,-3.19959,34.6737
-8.89937,-2.58489,34.0237
-8.27295,-2.07387,33.3251
-7.66226,-1.65965,32.5944
-7.0746,-1.33347,31.8451
-6.51568,-1.0856,31.0879
-5.98975,-0.906053,30.3309
-5.4997,-0.785089,29.5805
-5.04723,-0.713603,28.8409
-4.63307,-0.683338,28.1151
-4.25714,-0.687004,27.4052
-3.91871,-0.718309,26.7123
-3.61659,-0.771949,26.037
-3.34922,-0.843545,25.3795
-3.11483,-0.929565,24.7399
-2.91152,-1.02724,24.1179
-2.73733,-1.13448,23.5133
-2.59031,-1.24977,22.9259
-2.46861,-1.3721,22.3553
-2.37044,-1.50089,21.8013
-2.29418,-1.63594,21.2636
-2.23833,-1.77734,20.7422
-2.20157,-1.92546,20.2369
-2.18275,-2.08088,19.7477
-2.1809,-2.24438,19.2746
-2.19521,-2.41692,18.8177
-2.22506,-2.59957,18.3772
-2.26999,-2.79358,17.9533
-2.32971,-3.00029,17.5466
-2.40409,-3.22115,17.1575
-2.49315,-3.45773,16.7867
-2.59709,-3.71169,16.4349
-2.71621,-3.98481,16.1033
-2.85098,-4.27891,15.793
-3.00201,-4.59592,15.5055
-3.17003,-4.93783,15.2426
-3.35588,-5.30667,15.0064
-3.56053,-5.70447,14.7994
-3.78504,-6.13326,14.6244
-4.03057,-6.59498,14.4849
-4.29833,-7.09139,14.3849
-4.5896,-7.62405,14.329
-4.90565,-8.19412,14.3224
-5.2477,-8.80222,14.3712
-5.61691,-9.4483,14.4822
-6.01427,-10.1313,14.6629
-6.44051,-10.8489,14.9217
-6.89601,-11.5973,15.2676
-7.38064,-12.3707,15.7102
-7.89364,-13.1609,16.2591
-8.4334,-13.9569,16.9239
-8.99727,-14.7447,17.7133
-9.58135,-15.5066,18.6344
-10.1803,-16.2216,19.6919
-10.787,-16.8651,20.8865
-11.3926,-17.4094,22.214
-11.9864,-17.8252,23.6638
-12.5559,-18.0826,25.2178
-13.0868,-18.1534,26.8495
-13.564,-18.0137,28.5242
-13.9715,-17.6468,30.1997
-14.294,-17.0456,31.8279
-14.5175,-16.2153,33.3582
-14.6302,-15.1738,34.741
-14.6241,-13.9516,35.9317
-14.4952,-12.5901,36.8953
-14.2441,-11.1381,37.6084
-13.8766,-9.64751,38.0617
-13.4023,-8.169,38.2595
-12.8349,-6.74805,38.2181
-12.1907,-5.42189,37.9632
-11.4873,-4.21782,37.5266
-10.7428,-3.15286,36.9424
-9.97494,-2.23446,36.2447
-9.19983,-1.46198,35.465
-8.43177,-0.828546,34.6307
-7.68281,-0.322968,33.7646
-6.96265,0.0685466,32.8848
-6.27867,0.360932,32.0051
-5.63615,0.569175,31.1353
-5.03844,0.707546,30.2822
-4.48729,0.789119,29.45
-3.98309,0.82551,28.6412
-3.52519,0.826786,27.8569
-3.11209,0.801483,27.0972
-2.7417,0.756702,26.3616
-2.41152,0.69824,25.6494
-2.1188,0.63074,24.9596
-1.86064,0.557851,24.2911
-1.63413,0.482373,23.643
-1.4364,0.406397,23.0141
-1.26467,0.331427,22.4036
-1.11633,0.258489,21.8106
-0.988923,0.188228,21.2343
-0.88018,0.12098,20.6742
-0.788035,0.0568468,20.1294
-0.710613,-0.00425599,19.5995
